timestamp,vendor,category,amount,account,is_fraud
2023-04-09 12:28:00,Regional Gas & Fuel,Maintenance,1365.27,Capital Projects,0
2023-01-22 09:03:00,Premier Janitorial Services,Facilities,3348.7,IT Budget,0
2023-11-01 17:15:00,Budget Staffing Inc.,Insurance,1939.18,Capital Projects,0
2023-11-04 11:16:00,Premier Janitorial Services,Facilities,3301.32,Operations,0
2023-03-19 14:27:00,Budget Staffing Inc.,Insurance,3845.52,IT Budget,0
2023-06-13 16:24:00,Pacific Payroll Partners,Marketing,3851.16,Capital Projects,0
2023-01-08 15:46:00,Greenfield Landscaping,Office Supplies,1446.82,General Fund,0
2023-05-09 13:06:00,Regional Gas & Fuel,Maintenance,2239.78,Operations,0
2023-05-06 08:44:00,Central IT Services,Facilities,3584.32,General Fund,0
2023-02-24 15:39:00,Pacific Payroll Partners,Marketing,4022.77,Operations,0
2023-11-05 17:22:00,Budget Staffing Inc.,Insurance,7767.2,Capital Projects,0
2023-01-03 17:25:00,Greenfield Landscaping,Office Supplies,289.21,Operations,0
2023-12-16 09:24:00,Regional Gas & Fuel,Maintenance,837.69,IT Budget,0
2023-04-06 14:13:00,Delta Insurance,Marketing,4333.84,Operations,0
2023-11-22 11:02:00,Budget Staffing Inc.,Insurance,4650.41,General Fund,0
2023-11-24 11:25:00,City Water Authority,IT Services,7703.29,IT Budget,0
2023-06-24 08:48:00,Blue Sky Marketing,Office Supplies,664.88,Operations,0
2023-09-16 10:44:00,Delta Insurance,Marketing,1258.22,Capital Projects,0
2023-11-18 14:50:00,Metro Electric Co.,Professional Services,7582.1,IT Budget,0
2023-09-23 11:39:00,Urban Transit Authority,Office Supplies,1435.76,Operations,0
2023-05-20 08:17:00,Summit Law Offices,Office Supplies,435.31,Capital Projects,0
2023-06-28 11:40:00,Pine Ridge Construction,IT Services,7927.61,IT Budget,0
2023-01-22 11:16:00,Valley Plumbing,Consulting,6255.14,General Fund,0
2023-05-09 09:01:00,Regional Gas & Fuel,Maintenance,1638.26,Capital Projects,0
2024-01-13 10:50:00,Central IT Services,Facilities,1091.63,General Fund,0
2023-11-01 16:48:00,Pine Ridge Construction,IT Services,2863.13,General Fund,0
2023-12-25 15:51:00,Valley Plumbing,Consulting,8041.56,Capital Projects,0
2023-07-28 15:30:00,Urban Transit Authority,Office Supplies,1230.11,General Fund,0
2023-07-02 15:42:00,Lakefront Catering,Facilities,2270.15,Capital Projects,0
2023-12-04 11:01:00,Lakefront Catering,Facilities,2892.99,Capital Projects,0
2024-01-07 10:55:00,Regional Gas & Fuel,Maintenance,813.42,IT Budget,0
2024-01-22 11:58:00,Central IT Services,Facilities,3084.86,Operations,0
2023-01-27 09:31:00,Valley Plumbing,Consulting,3877.17,Operations,0
2023-12-29 08:41:00,Central IT Services,Facilities,2034.18,Operations,0
2024-01-03 14:55:00,Riverside Printing,IT Services,4684.04,Capital Projects,0
2023-10-07 16:53:00,Premier Janitorial Services,Facilities,628.8,IT Budget,0
2023-07-06 11:07:00,Urban Transit Authority,Office Supplies,623.75,Operations,0
2023-01-06 14:38:00,Central IT Services,Facilities,1685.07,Capital Projects,0
2023-09-16 15:06:00,Lakefront Catering,Facilities,1571.91,Capital Projects,0
2023-02-26 11:13:00,Pine Ridge Construction,IT Services,6466.43,IT Budget,0
2023-05-15 16:40:00,Premier Janitorial Services,Facilities,2418.92,IT Budget,0
2023-07-29 09:53:00,Metro Electric Co.,Professional Services,4817.26,Operations,0
2023-09-15 15:43:00,Urban Transit Authority,Office Supplies,1318.56,IT Budget,0
2023-03-02 16:00:00,Greenfield Landscaping,Office Supplies,1371.44,IT Budget,0
2023-05-04 17:26:00,Premier Janitorial Services,Facilities,3011.17,IT Budget,0
2023-04-14 17:36:00,Delta Insurance,Marketing,733.12,Capital Projects,0
2023-05-18 15:26:00,Premier Janitorial Services,Facilities,3823.61,IT Budget,0
2023-07-11 08:23:00,Tech Solutions LLC,IT Services,4674.37,Capital Projects,0
2023-03-09 08:23:00,Acme Office Supplies,IT Services,3461.92,IT Budget,0
2024-02-03 16:37:00,Lakefront Catering,Facilities,904.2,IT Budget,0
2024-01-09 09:16:00,Pacific Payroll Partners,Marketing,2289.99,General Fund,0
2023-02-02 15:02:00,Pacific Payroll Partners,Marketing,2926.26,Capital Projects,0
2023-02-05 09:39:00,Delta Insurance,Marketing,2593.46,IT Budget,0
2023-09-08 10:51:00,Valley Plumbing,Consulting,3612.65,IT Budget,0
2023-04-15 15:44:00,Blue Sky Marketing,Office Supplies,464.09,Operations,0
2023-11-22 17:06:00,Pine Ridge Construction,IT Services,6940.31,IT Budget,0
2023-06-26 14:08:00,Summit Law Offices,Office Supplies,348.54,General Fund,0
2023-06-09 14:46:00,Urban Transit Authority,Office Supplies,1015.68,IT Budget,0
2023-01-10 13:51:00,Summit Law Offices,Office Supplies,1035.01,IT Budget,0
2023-04-25 14:19:00,Delta Insurance,Marketing,4729.42,General Fund,0
2023-06-25 09:26:00,Metro Electric Co.,Professional Services,7985.14,IT Budget,0
2023-08-04 17:14:00,Valley Plumbing,Consulting,3186.54,Operations,0
2023-02-24 15:02:00,Budget Staffing Inc.,Insurance,4468.74,General Fund,0
2023-07-05 11:10:00,Urban Transit Authority,Office Supplies,630.2,General Fund,0
2023-08-04 16:12:00,Pine Ridge Construction,IT Services,7435.78,Capital Projects,0
2023-11-24 10:41:00,Summit Law Offices,Office Supplies,767.9,Operations,0
2023-08-29 10:57:00,Tech Solutions LLC,IT Services,3118.64,IT Budget,0
2023-08-01 13:03:00,Tech Solutions LLC,IT Services,2665.37,Operations,0
2023-04-29 11:07:00,Central IT Services,Facilities,3443.31,Capital Projects,0
2023-05-24 14:58:00,Summit Law Offices,Office Supplies,1237.68,Operations,0
2023-07-19 12:08:00,Pine Ridge Construction,IT Services,1957.82,Operations,0
2023-08-17 15:15:00,Budget Staffing Inc.,Insurance,3232.79,IT Budget,0
2024-01-02 14:45:00,Metro Electric Co.,Professional Services,10631.92,Operations,0
2023-05-14 14:42:00,Pacific Payroll Partners,Marketing,2028.48,Capital Projects,0
2023-08-25 13:31:00,Budget Staffing Inc.,Insurance,3835.19,IT Budget,0
2023-08-23 15:38:00,City Water Authority,IT Services,4141.12,Operations,0
2023-06-15 03:55:00,Horizon Consulting Group,IT Services,1271.06,Capital Projects,1
2023-07-07 08:02:00,Pacific Payroll Partners,Marketing,4976.62,Capital Projects,0
2023-11-21 10:15:00,Lakefront Catering,Facilities,1476.01,IT Budget,0
2023-01-15 13:05:00,Premier Janitorial Services,Facilities,3506.38,General Fund,0
2023-12-26 14:40:00,Horizon Consulting Group,IT Services,2101.41,Capital Projects,0
2023-03-28 08:38:00,Summit Law Offices,Office Supplies,1479.99,IT Budget,0
2023-01-07 17:49:00,Urban Transit Authority,Office Supplies,856.7,Capital Projects,0
2023-10-21 10:37:00,Riverside Printing,IT Services,4930.45,IT Budget,0
2023-02-10 15:59:00,Lakefront Catering,Facilities,584.8,IT Budget,0
2023-05-14 17:34:00,Lakefront Catering,Facilities,3006.35,Capital Projects,0
2023-09-04 11:59:00,Pine Ridge Construction,IT Services,1995.3,Operations,0
2023-07-13 08:19:00,Delta Insurance,Marketing,2779.75,Operations,0
2024-01-18 09:09:00,Acme Office Supplies,IT Services,2803.57,IT Budget,0
2023-06-19 10:35:00,Lakefront Catering,Facilities,604.41,General Fund,0
2023-01-08 16:25:00,Allied Security Systems,Utilities,2831.27,Operations,0
2024-01-20 09:48:00,Greenfield Landscaping,Office Supplies,1457.82,IT Budget,0
2024-01-29 14:12:00,Premier Janitorial Services,Facilities,2781.49,Capital Projects,0
2024-01-21 10:55:00,Allied Security Systems,Utilities,1948.79,IT Budget,0
2023-03-29 11:07:00,Horizon Consulting Group,IT Services,6295.83,General Fund,0
2023-09-09 00:00:00,Riverside Printing,Consulting,50000.0,Capital Projects,1
2023-04-01 13:41:00,Tech Solutions LLC,IT Services,5899.87,General Fund,0
2023-04-08 16:20:00,Lakefront Catering,Facilities,1854.56,Capital Projects,0
2023-11-01 16:09:00,Central IT Services,Facilities,633.79,Operations,0
2023-07-23 14:10:00,Delta Insurance,Marketing,1856.58,Operations,0
2023-07-25 08:02:00,Regional Gas & Fuel,Maintenance,2005.42,Operations,0
2023-02-16 13:14:00,Acme Office Supplies,IT Services,7788.56,General Fund,0
2023-05-16 13:36:00,Regional Gas & Fuel,Maintenance,1423.93,Operations,0
2023-03-04 17:06:00,Metro Electric Co.,Professional Services,9780.87,General Fund,0
2023-06-01 11:32:00,Metro Electric Co.,Professional Services,14686.63,Operations,0
2023-03-01 17:28:00,Budget Staffing Inc.,Insurance,2786.31,Capital Projects,0
2023-03-29 10:57:00,Pine Ridge Construction,IT Services,6475.99,General Fund,0
2023-12-18 17:04:00,Pine Ridge Construction,IT Services,1877.69,General Fund,0
2023-12-26 08:34:00,Acme Office Supplies,IT Services,4146.2,IT Budget,0
2023-12-10 12:01:00,Pine Ridge Construction,IT Services,1311.2,IT Budget,0
2023-12-10 16:23:00,City Water Authority,IT Services,1184.77,Capital Projects,0
2023-10-20 12:27:00,Lakefront Catering,Facilities,967.88,Capital Projects,0
2023-12-01 15:47:00,Allied Security Systems,Utilities,839.62,IT Budget,0
2023-09-14 15:30:00,Regional Gas & Fuel,Maintenance,1802.37,General Fund,0
2023-08-12 17:31:00,Tech Solutions LLC,IT Services,6487.49,IT Budget,0
2023-09-09 00:00:00,Tech Solutions LLC,Consulting,25000.0,Capital Projects,1
2023-06-24 09:29:00,Premier Janitorial Services,Facilities,875.24,Operations,0
2023-03-02 09:33:00,Blue Sky Marketing,Office Supplies,447.55,General Fund,0
2023-05-04 14:01:00,Delta Insurance,Marketing,676.94,General Fund,0
2023-01-19 11:36:00,Urban Transit Authority,Office Supplies,1372.79,General Fund,0
2023-09-02 08:13:00,Valley Plumbing,Consulting,5109.97,Operations,0
2023-06-20 17:41:00,Summit Law Offices,Office Supplies,1341.29,Operations,0
2023-06-18 10:58:00,Summit Law Offices,Office Supplies,202.91,Operations,0
2023-10-09 10:17:00,Pacific Payroll Partners,Marketing,4979.87,IT Budget,0
2023-02-26 17:54:00,Metro Electric Co.,Professional Services,3480.79,Capital Projects,0
2023-10-28 08:36:00,Valley Plumbing,Consulting,10501.03,Operations,0
2023-01-04 09:43:00,Allied Security Systems,Utilities,1986.76,Capital Projects,0
2023-06-08 16:01:00,Premier Janitorial Services,Facilities,1704.9,Operations,0
2023-01-18 16:19:00,Riverside Printing,IT Services,7206.52,IT Budget,0
2023-01-30 17:14:00,Pine Ridge Construction,IT Services,7174.54,General Fund,0
2024-01-26 17:32:00,Premier Janitorial Services,Facilities,3436.13,Operations,0
2023-07-20 13:20:00,Blue Sky Marketing,Office Supplies,888.74,General Fund,1
2023-11-23 15:42:00,Premier Janitorial Services,Facilities,3832.11,IT Budget,0
2024-02-04 10:22:00,Premier Janitorial Services,Facilities,2343.21,IT Budget,0
2023-11-17 17:38:00,Blue Sky Marketing,Office Supplies,1418.83,Operations,0
2023-01-31 08:13:00,Lakefront Catering,Facilities,2863.71,Operations,0
2023-11-02 10:32:00,City Water Authority,IT Services,1352.42,IT Budget,0
2023-09-29 15:27:00,Regional Gas & Fuel,Maintenance,593.17,Operations,0
2023-11-05 13:57:00,Urban Transit Authority,Office Supplies,1285.71,Capital Projects,0
2023-06-15 00:57:00,Acme Office Supplies,IT Services,7264.43,General Fund,1
2023-01-12 14:59:00,Lakefront Catering,Facilities,2549.61,IT Budget,0
2023-02-27 11:02:00,Blue Sky Marketing,Office Supplies,1390.88,Capital Projects,0
2023-04-23 09:08:00,Allied Security Systems,Utilities,1925.37,General Fund,0
2023-01-04 09:44:00,Delta Insurance,Marketing,2319.24,General Fund,0
2023-08-15 17:21:00,Regional Gas & Fuel,Maintenance,418.3,Capital Projects,0
2023-08-09 10:50:00,Tech Solutions LLC,IT Services,3213.63,IT Budget,0
2023-12-31 16:01:00,Tech Solutions LLC,IT Services,4252.8,Capital Projects,0
2023-04-02 16:05:00,Lakefront Catering,Facilities,951.98,General Fund,0
2023-07-01 09:12:00,Pine Ridge Construction,IT Services,2139.25,Capital Projects,0
2023-06-16 15:51:00,Riverside Printing,IT Services,4632.51,IT Budget,0
2023-04-16 09:27:00,Riverside Printing,IT Services,2488.72,Operations,0
2023-03-28 09:04:00,Delta Insurance,Marketing,1345.36,Capital Projects,0
2023-02-26 09:43:00,Regional Gas & Fuel,Maintenance,1042.48,Operations,0
2023-08-05 17:55:00,Delta Insurance,Marketing,1481.67,IT Budget,0
2023-08-05 11:56:00,Pine Ridge Construction,IT Services,3472.31,Capital Projects,0
2023-05-31 09:03:00,Riverside Printing,IT Services,5300.99,Operations,0
2023-05-11 11:54:00,Pine Ridge Construction,IT Services,4485.77,Operations,0
2023-06-11 15:30:00,Delta Insurance,Marketing,3058.46,Capital Projects,0
2023-01-08 09:30:00,Riverside Printing,IT Services,4654.99,Capital Projects,0
2023-01-09 11:30:00,Blue Sky Marketing,Office Supplies,1422.46,General Fund,0
2023-02-09 12:30:00,Valley Plumbing,Consulting,7054.91,General Fund,0
2023-05-28 13:38:00,Central IT Services,Facilities,1914.54,IT Budget,0
2023-07-05 11:26:00,Greenfield Landscaping,Office Supplies,1369.48,General Fund,0
2023-04-02 14:03:00,City Water Authority,IT Services,6714.5,General Fund,0
2023-07-17 16:59:00,Lakefront Catering,Facilities,2805.86,Operations,0
2023-03-05 09:59:00,Blue Sky Marketing,Office Supplies,1097.84,IT Budget,0
2024-01-30 13:06:00,Valley Plumbing,Consulting,8488.67,IT Budget,0
2023-01-06 11:47:00,Summit Law Offices,Office Supplies,1082.77,General Fund,0
2023-06-18 12:12:00,Valley Plumbing,Consulting,3393.27,Capital Projects,0
2023-10-27 08:49:00,Valley Plumbing,Consulting,11475.36,Capital Projects,0
2023-04-22 14:35:00,Blue Sky Marketing,Office Supplies,1234.53,Capital Projects,0
2024-01-11 17:07:00,Budget Staffing Inc.,Insurance,4689.69,Operations,0
2023-02-25 15:06:00,Pine Ridge Construction,IT Services,1113.8,Capital Projects,0
2023-01-27 15:29:00,Horizon Consulting Group,IT Services,3486.97,General Fund,0
2023-11-09 14:04:00,Pine Ridge Construction,IT Services,3284.51,IT Budget,0
2023-08-07 16:55:00,Urban Transit Authority,Office Supplies,768.68,Capital Projects,0
2023-10-30 08:03:00,Pacific Payroll Partners,Marketing,4273.87,IT Budget,0
2023-03-13 17:50:00,Tech Solutions LLC,IT Services,1710.05,Capital Projects,0
2023-09-29 13:12:00,Premier Janitorial Services,Facilities,3691.55,General Fund,0
2023-06-01 13:02:00,Lakefront Catering,Facilities,1136.05,Capital Projects,0
2023-10-10 09:59:00,Riverside Printing,IT Services,6682.42,IT Budget,0
2023-01-25 13:47:00,Riverside Printing,IT Services,3669.15,General Fund,0
2023-10-31 16:22:00,City Water Authority,IT Services,2540.71,General Fund,0
2023-05-22 15:53:00,Premier Janitorial Services,Facilities,1570.43,IT Budget,0
2023-05-06 10:15:00,Regional Gas & Fuel,Maintenance,1123.61,Operations,0
2024-01-17 14:58:00,Delta Insurance,Marketing,4780.49,Operations,0
2023-05-16 15:01:00,Acme Office Supplies,IT Services,7316.59,Operations,0
2023-09-03 08:45:00,Summit Law Offices,Office Supplies,641.59,Operations,0
2024-01-19 17:22:00,Acme Office Supplies,IT Services,3739.7,General Fund,0
2023-11-17 15:58:00,Urban Transit Authority,Office Supplies,417.15,Capital Projects,0
2023-11-30 15:54:00,Pacific Payroll Partners,Marketing,1376.07,Capital Projects,0
2023-08-10 08:47:00,Central IT Services,Facilities,1007.2,Capital Projects,0
2023-03-08 17:42:00,Urban Transit Authority,Office Supplies,1044.21,IT Budget,0
2023-05-20 12:54:00,Pine Ridge Construction,IT Services,3846.19,Capital Projects,0
2023-11-15 11:18:00,Delta Insurance,Marketing,2463.62,Capital Projects,0
2023-04-24 12:13:00,Allied Security Systems,Utilities,994.46,IT Budget,0
2023-07-05 16:11:00,Urban Transit Authority,Office Supplies,479.96,IT Budget,0
2024-01-29 08:45:00,Central IT Services,Facilities,3992.15,IT Budget,0
2023-05-01 16:52:00,Metro Electric Co.,Professional Services,14468.32,Operations,0
2023-04-21 16:06:00,Budget Staffing Inc.,Insurance,6957.26,Operations,0
2023-08-01 11:14:00,Valley Plumbing,Consulting,3892.02,IT Budget,0
2023-07-20 13:08:00,Allied Security Systems,Utilities,1698.92,Operations,0
2024-01-12 15:22:00,Allied Security Systems,Utilities,1568.51,Operations,0
2023-06-15 03:45:00,Metro Electric Co.,Professional Services,2597.18,Operations,1
2023-07-26 12:20:00,Tech Solutions LLC,IT Services,5091.3,General Fund,0
2024-01-15 15:53:00,City Water Authority,IT Services,1834.35,IT Budget,0
2023-09-15 16:02:00,Blue Sky Marketing,Office Supplies,525.66,Capital Projects,0
2023-04-29 13:42:00,Greenfield Landscaping,Office Supplies,563.77,Capital Projects,0
2023-09-25 10:10:00,Pacific Payroll Partners,Marketing,3190.78,General Fund,0
2023-03-30 14:07:00,Blue Sky Marketing,Office Supplies,1372.99,Operations,0
2023-04-21 08:57:00,Delta Insurance,Marketing,2441.12,Capital Projects,0
2023-07-05 17:20:00,Riverside Printing,IT Services,2366.0,Operations,0
2023-03-24 14:51:00,Budget Staffing Inc.,Insurance,6183.12,Capital Projects,0
2023-06-04 17:53:00,Premier Janitorial Services,Facilities,3300.7,IT Budget,0
2023-03-12 11:10:00,Valley Plumbing,Consulting,7411.14,Capital Projects,0
2023-11-11 10:57:00,Metro Electric Co.,Professional Services,7565.48,IT Budget,0
2023-05-25 10:41:00,Acme Office Supplies,IT Services,5964.92,Capital Projects,0
2024-01-08 17:28:00,Delta Insurance,Marketing,3418.56,Capital Projects,0
2023-04-05 11:49:00,City Water Authority,IT Services,6567.26,Capital Projects,0
2024-01-12 11:58:00,Budget Staffing Inc.,Insurance,3940.87,Capital Projects,0
2023-01-06 13:18:00,Blue Sky Marketing,Office Supplies,780.13,IT Budget,0
2023-09-11 12:38:00,Allied Security Systems,Utilities,1084.16,Operations,0
2023-10-28 10:34:00,Horizon Consulting Group,IT Services,2095.0,IT Budget,0
2023-10-28 08:45:00,Urban Transit Authority,Office Supplies,279.25,Capital Projects,0
2023-10-03 09:46:00,Riverside Printing,IT Services,6310.21,Capital Projects,0
2023-01-05 15:26:00,Summit Law Offices,Office Supplies,1591.95,IT Budget,1
2023-09-14 12:46:00,Greenfield Landscaping,Office Supplies,233.7,General Fund,0
2023-03-08 13:43:00,Greenfield Landscaping,Office Supplies,1042.24,Operations,0
2023-03-16 08:38:00,Pine Ridge Construction,IT Services,4440.96,Operations,0
2023-11-05 15:05:00,Blue Sky Marketing,Office Supplies,1286.81,Capital Projects,1
2024-01-11 08:28:00,Riverside Printing,IT Services,6229.64,IT Budget,0
2023-03-16 17:57:00,Budget Staffing Inc.,Insurance,6294.06,Operations,0
2023-05-04 13:57:00,Acme Office Supplies,IT Services,6945.74,Operations,0
2024-01-05 13:43:00,City Water Authority,IT Services,5328.82,Capital Projects,0
2023-03-07 16:08:00,Valley Plumbing,Consulting,10572.78,General Fund,0
2023-08-11 09:47:00,Premier Janitorial Services,Facilities,2270.07,General Fund,0
2024-01-24 16:42:00,Regional Gas & Fuel,Maintenance,608.79,IT Budget,0
2023-12-26 13:16:00,Pine Ridge Construction,IT Services,6179.26,Capital Projects,0
2023-05-31 10:50:00,City Water Authority,IT Services,4141.64,IT Budget,0
2023-09-06 09:56:00,Summit Law Offices,Office Supplies,509.38,Operations,0
2023-09-22 12:32:00,Horizon Consulting Group,IT Services,7875.62,IT Budget,0
2023-10-30 10:38:00,Acme Office Supplies,IT Services,1871.1,IT Budget,0
2023-05-17 13:59:00,City Water Authority,IT Services,5482.63,IT Budget,0
2024-01-29 09:10:00,City Water Authority,IT Services,33228.86,General Fund,1
2023-10-20 11:02:00,Delta Insurance,Marketing,4466.25,IT Budget,0
2023-11-26 08:33:00,Tech Solutions LLC,IT Services,4304.39,IT Budget,0
2023-03-13 16:39:00,Pacific Payroll Partners,Marketing,693.39,Capital Projects,0
2023-06-07 15:40:00,City Water Authority,IT Services,7959.95,Capital Projects,0
